# Label: Avanti Sensor 1: EMG 1->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 1: EMG 1->RMean->Subset [V]
1.880000e-001,1.022995e-004
1.890000e-001,4.590215e-005
1.900000e-001,-9.823796e-006
1.910000e-001,-6.420695e-005
1.920000e-001,-6.823533e-005
1.930000e-001,-4.205085e-005
1.940000e-001,-2.392313e-005
1.950000e-001,-1.116659e-005
1.960000e-001,2.542454e-005
1.970000e-001,2.643164e-005
1.980000e-001,2.173186e-005
1.990000e-001,-5.459713e-006
2.000000e-001,-3.231559e-005
2.010000e-001,-1.989475e-005
2.020000e-001,2.441745e-005
2.030000e-001,4.288086e-005
2.040000e-001,5.664450e-005
2.050000e-001,7.007244e-005
2.060000e-001,5.496601e-005
2.070000e-001,-1.318078e-005
2.080000e-001,-6.152136e-005
2.090000e-001,-6.152136e-005
2.100000e-001,-7.528500e-005
2.110000e-001,-6.454265e-005
2.120000e-001,-4.070805e-005
2.130000e-001,-1.217368e-005
2.140000e-001,3.213851e-005
2.150000e-001,7.812921e-005
2.160000e-001,6.402987e-005
2.170000e-001,-8.853962e-008
2.180000e-001,-2.459453e-005
2.190000e-001,-4.452619e-006
2.200000e-001,1.166091e-005
2.210000e-001,2.945293e-005
2.220000e-001,1.166091e-005
2.230000e-001,-1.754486e-005
2.240000e-001,-2.929431e-005
2.250000e-001,-2.056614e-005
2.260000e-001,-4.452619e-006
2.270000e-001,1.031811e-005
2.280000e-001,1.098951e-005
2.290000e-001,1.736778e-005
2.300000e-001,1.871057e-005
2.310000e-001,3.381701e-005
2.320000e-001,7.275803e-005
2.330000e-001,1.237842e-004
2.340000e-001,5.194472e-005
2.350000e-001,-8.502025e-005
2.360000e-001,-1.662593e-004
2.370000e-001,-1.743161e-004
2.380000e-001,-9.777679e-005
2.390000e-001,-3.902956e-005
2.400000e-001,-1.318078e-005
2.410000e-001,-2.258034e-005
2.420000e-001,-1.653777e-005
2.430000e-001,-2.157325e-005
2.440000e-001,2.475315e-005
2.450000e-001,5.194472e-005
2.460000e-001,6.033719e-005
2.470000e-001,9.021435e-005
2.480000e-001,9.088575e-005
2.490000e-001,3.280991e-005
2.500000e-001,-2.660872e-005
2.510000e-001,-4.305795e-005
2.520000e-001,-4.876482e-005
2.530000e-001,-3.802247e-005
2.540000e-001,3.939842e-006
2.550000e-001,3.918818e-005
2.560000e-001,4.993053e-005
2.570000e-001,3.113142e-005
2.580000e-001,2.978863e-005
2.590000e-001,2.441745e-005
2.600000e-001,-3.567258e-005
2.610000e-001,-3.634398e-005
2.620000e-001,-2.438430e-006
2.630000e-001,2.106046e-005
2.640000e-001,1.938197e-005
2.650000e-001,5.618336e-006
2.660000e-001,-6.131110e-006
2.670000e-001,1.535359e-005
2.680000e-001,4.321656e-005
2.690000e-001,7.107954e-005
2.700000e-001,2.597049e-006
2.710000e-001,-6.722824e-005
2.720000e-001,-3.466548e-005
2.730000e-001,-6.802513e-006
2.740000e-001,8.303921e-006
2.750000e-001,-1.519497e-005
2.760000e-001,-4.540783e-005
2.770000e-001,-5.883577e-005
2.780000e-001,-7.461361e-005
2.790000e-001,-2.795152e-005
2.800000e-001,-9.823796e-006
2.810000e-001,-2.728011e-005
2.820000e-001,5.282634e-006
2.830000e-001,2.710304e-005
2.840000e-001,4.355226e-005
2.850000e-001,5.093763e-005
2.860000e-001,4.858774e-005
2.870000e-001,2.945293e-005
2.880000e-001,-1.586637e-005
2.890000e-001,-5.883577e-005
2.900000e-001,-2.929431e-005
2.910000e-001,2.038907e-005
2.920000e-001,2.542454e-005
2.930000e-001,1.199660e-005
2.940000e-001,3.918818e-005
2.950000e-001,7.074384e-005
2.960000e-001,8.685737e-005
2.970000e-001,8.685737e-005
2.980000e-001,6.570836e-005
2.990000e-001,4.455936e-005
3.000000e-001,1.938197e-005
3.010000e-001,-5.917147e-005
3.020000e-001,-9.777679e-005
3.030000e-001,-6.957812e-005
3.040000e-001,-5.883577e-005
3.050000e-001,-4.003666e-005
3.060000e-001,-9.823796e-006
3.070000e-001,-2.560162e-005
3.080000e-001,1.703208e-005
3.090000e-001,6.705116e-005
3.100000e-001,4.590215e-005
3.110000e-001,1.837488e-005
3.120000e-001,2.978863e-005
3.130000e-001,1.434649e-005
3.140000e-001,-4.574353e-005
3.150000e-001,-5.615019e-005
3.160000e-001,-8.065618e-005
3.170000e-001,-7.897768e-005
3.180000e-001,-5.413599e-005
3.190000e-001,-4.406504e-005
3.200000e-001,-7.494931e-005
3.210000e-001,-8.837725e-005
3.220000e-001,1.602499e-005
3.230000e-001,7.544362e-005
3.240000e-001,7.477222e-005
3.250000e-001,1.233230e-005
3.260000e-001,-2.123755e-005
3.270000e-001,-1.049519e-005
3.280000e-001,9.646717e-006
3.290000e-001,4.355226e-005
3.300000e-001,5.664450e-005
3.310000e-001,1.217700e-004
3.320000e-001,1.177416e-004
3.330000e-001,-2.459453e-005
3.340000e-001,-1.229542e-004
3.350000e-001,-8.334176e-005
3.360000e-001,-3.768677e-005
3.370000e-001,-1.318078e-005
3.380000e-001,-6.131110e-006
3.390000e-001,2.240326e-005
3.400000e-001,3.985958e-005
3.410000e-001,3.717399e-005
3.420000e-001,9.646717e-006
3.430000e-001,2.374605e-005
3.440000e-001,6.940105e-005
3.450000e-001,4.523075e-005
3.460000e-001,-3.109826e-006
3.470000e-001,1.166091e-005
3.480000e-001,4.858774e-005
3.490000e-001,3.683829e-005
3.500000e-001,-1.116659e-005
3.510000e-001,-4.809342e-005
3.520000e-001,-4.574353e-005
3.530000e-001,-3.332269e-005
3.540000e-001,8.303921e-006
3.550000e-001,3.583120e-005
3.560000e-001,2.261351e-006
3.570000e-001,-5.124015e-006
3.580000e-001,8.551457e-005
3.590000e-001,1.110277e-004
3.600000e-001,5.765160e-005
3.610000e-001,-2.660872e-005
3.620000e-001,-7.998478e-005
3.630000e-001,-8.434885e-005
