# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 29220 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.W Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.X Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Y Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Z Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Accuracy Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: OrientationAccuracy Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Quat 1.W [Orientation],X [s],Avanti Sensor 1: Quat 1.X [Orientation],X [s],Avanti Sensor 1: Quat 1.Y [Orientation],X [s],Avanti Sensor 1: Quat 1.Z [Orientation],X [s],Avanti Sensor 1: Quat 1.Accuracy [OrientationAccuracy]
1.17900e+000,-9.77319e-003,1.76850e+001,7.56538e-001,1.76850e+001,-1.18811e-002,1.76850e+001,4.18008e-003,1.76850e+001,-6.53829e-001,1.76850e+001,5.61523e-002
1.18000e+000,-1.04177e-002,1.77000e+001,7.55312e-001,1.77000e+001,-1.19240e-002,1.77000e+001,4.20072e-003,1.77000e+001,-6.55243e-001,1.77000e+001,5.61523e-002
1.18100e+000,-9.14745e-003,1.77150e+001,7.54191e-001,1.77150e+001,-1.19785e-002,1.77150e+001,4.23653e-003,1.77150e+001,-6.56532e-001,1.77150e+001,5.61523e-002
1.18200e+000,-6.57398e-003,1.77300e+001,7.52738e-001,1.77300e+001,-1.20124e-002,1.77300e+001,4.25543e-003,1.77300e+001,-6.58197e-001,1.77300e+001,5.61523e-002
1.18300e+000,-3.38888e-003,1.77450e+001,7.51632e-001,1.77450e+001,-1.20685e-002,1.77450e+001,4.33008e-003,1.77450e+001,-6.59458e-001,1.77450e+001,5.61523e-002
1.18400e+000,-1.49386e-004,1.77600e+001,7.50310e-001,1.77600e+001,-1.21549e-002,1.77600e+001,4.37013e-003,1.77600e+001,-6.60960e-001,1.77600e+001,5.61523e-002
1.18500e+000,3.16866e-003,1.77750e+001,7.49334e-001,1.77750e+001,-1.21818e-002,1.77750e+001,4.36308e-003,1.77750e+001,-6.62066e-001,1.77750e+001,5.61523e-002
1.18600e+000,6.40378e-003,1.77900e+001,7.48293e-001,1.77900e+001,-1.22141e-002,1.77900e+001,4.42081e-003,1.77900e+001,-6.63242e-001,1.77900e+001,5.61523e-002
1.18700e+000,8.81108e-003,1.78050e+001,7.46906e-001,1.78050e+001,-1.21960e-002,1.78050e+001,4.44670e-003,1.78050e+001,-6.64803e-001,1.78050e+001,5.61523e-002
1.18800e+000,9.73761e-003,1.78200e+001,7.45931e-001,1.78200e+001,-1.21850e-002,1.78200e+001,4.48673e-003,1.78200e+001,-6.65897e-001,1.78200e+001,5.61523e-002
1.18900e+000,8.83122e-003,1.78350e+001,7.44719e-001,1.78350e+001,-1.21927e-002,1.78350e+001,4.55138e-003,1.78350e+001,-6.67251e-001,1.78350e+001,5.61523e-002
1.19000e+000,6.93251e-003,1.78500e+001,7.43746e-001,1.78500e+001,-1.21974e-002,1.78500e+001,4.61212e-003,1.78500e+001,-6.68335e-001,1.78500e+001,5.61523e-002
1.19100e+000,4.41410e-003,1.78650e+001,7.42846e-001,1.78650e+001,-1.22155e-002,1.78650e+001,4.68291e-003,1.78650e+001,-6.69335e-001,1.78650e+001,5.61523e-002
1.19200e+000,1.62310e-003,1.78800e+001,7.41651e-001,1.78800e+001,-1.22386e-002,1.78800e+001,4.69043e-003,1.78800e+001,-6.70657e-001,1.78800e+001,5.61523e-002
1.19300e+000,-1.43075e-003,1.78950e+001,7.40605e-001,1.78950e+001,-1.22513e-002,1.78950e+001,4.71798e-003,1.78950e+001,-6.71798e-001,1.78950e+001,5.61523e-002
1.19400e+000,-4.90858e-003,1.79100e+001,7.39539e-001,1.79100e+001,-1.23046e-002,1.79100e+001,4.78044e-003,1.79100e+001,-6.72972e-001,1.79100e+001,5.61523e-002
1.19500e+000,-8.20917e-003,1.79250e+001,7.38598e-001,1.79250e+001,-1.23581e-002,1.79250e+001,4.83401e-003,1.79250e+001,-6.74005e-001,1.79250e+001,5.61523e-002
1.19600e+000,-1.02435e-002,1.79400e+001,7.37219e-001,1.79400e+001,-1.24287e-002,1.79400e+001,4.88605e-003,1.79400e+001,-6.75513e-001,1.79400e+001,5.61523e-002
1.19700e+000,-1.01693e-002,1.79550e+001,7.36257e-001,1.79550e+001,-1.24249e-002,1.79550e+001,4.92845e-003,1.79550e+001,-6.76562e-001,1.79550e+001,5.61523e-002
1.19800e+000,-8.41563e-003,1.79700e+001,7.35494e-001,1.79700e+001,-1.24461e-002,1.79700e+001,4.90847e-003,1.79700e+001,-6.77392e-001,1.79700e+001,5.61523e-002
1.19900e+000,-5.55581e-003,1.79850e+001,7.34485e-001,1.79850e+001,-1.24781e-002,1.79850e+001,4.88953e-003,1.79850e+001,-6.78486e-001,1.79850e+001,5.61523e-002
1.20000e+000,-2.35023e-003,1.80000e+001,7.33743e-001,1.80000e+001,-1.24981e-002,1.80000e+001,4.92796e-003,1.80000e+001,-6.79289e-001,1.80000e+001,5.61523e-002
1.20100e+000,8.85237e-004,1.80150e+001,7.32874e-001,1.80150e+001,-1.25613e-002,1.80150e+001,4.97262e-003,1.80150e+001,-6.80225e-001,1.80150e+001,5.61523e-002
1.20200e+000,4.16770e-003,1.80300e+001,7.32130e-001,1.80300e+001,-1.26046e-002,1.80300e+001,4.99637e-003,1.80300e+001,-6.81026e-001,1.80300e+001,5.61523e-002
1.20300e+000,7.21181e-003,1.80450e+001,7.31270e-001,1.80450e+001,-1.26491e-002,1.80450e+001,5.02213e-003,1.80450e+001,-6.81948e-001,1.80450e+001,5.61523e-002
1.20400e+000,9.24950e-003,1.80600e+001,7.30259e-001,1.80600e+001,-1.26254e-002,1.80600e+001,5.10604e-003,1.80600e+001,-6.83032e-001,1.80600e+001,5.61523e-002
1.20500e+000,9.50262e-003,1.80750e+001,7.29551e-001,1.80750e+001,-1.26258e-002,1.80750e+001,5.14953e-003,1.80750e+001,-6.83788e-001,1.80750e+001,5.61523e-002
1.20600e+000,8.22293e-003,1.80900e+001,7.28688e-001,1.80900e+001,-1.26133e-002,1.80900e+001,5.17854e-003,1.80900e+001,-6.84707e-001,1.80900e+001,5.61523e-002
1.20700e+000,6.10938e-003,1.81050e+001,7.27867e-001,1.81050e+001,-1.26393e-002,1.81050e+001,5.17117e-003,1.81050e+001,-6.85580e-001,1.81050e+001,5.61523e-002
1.20800e+000,3.54061e-003,1.81200e+001,7.26973e-001,1.81200e+001,-1.26472e-002,1.81200e+001,5.20838e-003,1.81200e+001,-6.86528e-001,1.81200e+001,5.61523e-002
1.20900e+000,7.14031e-004,1.81350e+001,7.26345e-001,1.81350e+001,-1.26520e-002,1.81350e+001,5.22443e-003,1.81350e+001,-6.87193e-001,1.81350e+001,5.61523e-002
1.21000e+000,-2.42441e-003,1.81500e+001,7.25697e-001,1.81500e+001,-1.26749e-002,1.81500e+001,5.24201e-003,1.81500e+001,-6.87876e-001,1.81500e+001,5.61523e-002
1.21100e+000,-6.02747e-003,1.81650e+001,7.24853e-001,1.81650e+001,-1.26944e-002,1.81650e+001,5.31055e-003,1.81650e+001,-6.88765e-001,1.81650e+001,5.61523e-002
1.21200e+000,-8.98531e-003,1.81800e+001,7.24278e-001,1.81800e+001,-1.27160e-002,1.81800e+001,5.31178e-003,1.81800e+001,-6.89369e-001,1.81800e+001,5.61523e-002
1.21300e+000,-1.03677e-002,1.81950e+001,7.23575e-001,1.81950e+001,-1.27286e-002,1.81950e+001,5.36974e-003,1.81950e+001,-6.90106e-001,1.81950e+001,5.61523e-002
1.21400e+000,-9.68557e-003,1.82100e+001,7.22996e-001,1.82100e+001,-1.27486e-002,1.82100e+001,5.36516e-003,1.82100e+001,-6.90713e-001,1.82100e+001,5.61523e-002
1.21500e+000,-7.53341e-003,1.82250e+001,7.22476e-001,1.82250e+001,-1.27650e-002,1.82250e+001,5.36225e-003,1.82250e+001,-6.91257e-001,1.82250e+001,5.61523e-002
1.21600e+000,-4.51984e-003,1.82400e+001,7.21752e-001,1.82400e+001,-1.27382e-002,1.82400e+001,5.44477e-003,1.82400e+001,-6.92013e-001,1.82400e+001,5.61523e-002
1.21700e+000,-1.35253e-003,1.82550e+001,7.21121e-001,1.82550e+001,-1.27440e-002,1.82550e+001,5.47435e-003,1.82550e+001,-6.92670e-001,1.82550e+001,5.61523e-002
1.21800e+000,1.90173e-003,1.82700e+001,7.20219e-001,1.82700e+001,-1.27307e-002,1.82700e+001,5.51625e-003,1.82700e+001,-6.93608e-001,1.82700e+001,5.61523e-002
1.21900e+000,5.19225e-003,1.82850e+001,7.19621e-001,1.82850e+001,-1.27634e-002,1.82850e+001,5.56408e-003,1.82850e+001,-6.94228e-001,1.82850e+001,5.61523e-002
1.22000e+000,7.97418e-003,1.83000e+001,7.19088e-001,1.83000e+001,-1.27513e-002,1.83000e+001,5.54938e-003,1.83000e+001,-6.94780e-001,1.83000e+001,5.61523e-002
1.22100e+000,9.55364e-003,1.83150e+001,7.18411e-001,1.83150e+001,-1.27677e-002,1.83150e+001,5.58047e-003,1.83150e+001,-6.95480e-001,1.83150e+001,5.61523e-002
1.22200e+000,9.22533e-003,1.83300e+001,7.17821e-001,1.83300e+001,-1.27900e-002,1.83300e+001,5.56300e-003,1.83300e+001,-6.96088e-001,1.83300e+001,5.61523e-002
1.22300e+000,7.66165e-003,1.83450e+001,7.17132e-001,1.83450e+001,-1.27891e-002,1.83450e+001,5.57888e-003,1.83450e+001,-6.96797e-001,1.83450e+001,5.61523e-002
1.22400e+000,5.35271e-003,1.83600e+001,7.15727e-001,1.83600e+001,-1.30544e-002,1.83600e+001,5.40895e-003,1.83600e+001,-6.98238e-001,1.83600e+001,5.61523e-002
1.22500e+000,2.67988e-003,1.83750e+001,7.07625e-001,1.83750e+001,-1.38626e-002,1.83750e+001,4.81752e-003,1.83750e+001,-7.06435e-001,1.83750e+001,5.61523e-002
1.22600e+000,-2.63523e-004,1.83900e+001,7.02166e-001,1.83900e+001,-1.36677e-002,1.83900e+001,5.80639e-003,1.83900e+001,-7.11859e-001,1.83900e+001,5.61523e-002
1.22700e+000,-3.54128e-003,1.84050e+001,6.98105e-001,1.84050e+001,-1.40011e-002,1.84050e+001,5.97262e-003,1.84050e+001,-7.15833e-001,1.84050e+001,5.61523e-002
1.22800e+000,-7.08156e-003,1.84200e+001,6.92262e-001,1.84200e+001,-1.47446e-002,1.84200e+001,6.37382e-003,1.84200e+001,-7.21467e-001,1.84200e+001,5.51758e-002
1.22900e+000,-9.62347e-003,1.84350e+001,6.88516e-001,1.84350e+001,-1.47012e-002,1.84350e+001,6.18113e-003,1.84350e+001,-7.25045e-001,1.84350e+001,5.33447e-002
1.23000e+000,-1.02912e-002,1.84500e+001,6.85098e-001,1.84500e+001,-1.44719e-002,1.84500e+001,5.99963e-003,1.84500e+001,-7.28281e-001,1.84500e+001,5.33447e-002
1.23100e+000,-9.08232e-003,1.84650e+001,6.84581e-001,1.84650e+001,-1.42378e-002,1.84650e+001,6.00430e-003,1.84650e+001,-7.28771e-001,1.84650e+001,5.33447e-002
1.23200e+000,-6.57029e-003,1.84800e+001,6.84360e-001,1.84800e+001,-1.41786e-002,1.84800e+001,5.94425e-003,1.84800e+001,-7.28980e-001,1.84800e+001,5.33447e-002
1.23300e+000,-3.45333e-003,1.84950e+001,6.84611e-001,1.84950e+001,-1.41505e-002,1.84950e+001,5.91272e-003,1.84950e+001,-7.28745e-001,1.84950e+001,5.33447e-002
1.23400e+000,-2.82658e-004,1.85100e+001,6.87395e-001,1.85100e+001,-1.33120e-002,1.85100e+001,5.72503e-003,1.85100e+001,-7.26138e-001,1.85100e+001,5.33447e-002
1.23500e+000,2.98872e-003,1.85250e+001,6.87621e-001,1.85250e+001,-1.26699e-002,1.85250e+001,5.54333e-003,1.85250e+001,-7.25937e-001,1.85250e+001,5.33447e-002
1.23600e+000,6.18625e-003,1.85400e+001,6.88975e-001,1.85400e+001,-1.34504e-002,1.85400e+001,5.51183e-003,1.85400e+001,-7.24638e-001,1.85400e+001,5.33447e-002
1.23700e+000,8.58952e-003,1.85550e+001,6.92341e-001,1.85550e+001,-1.32291e-002,1.85550e+001,5.49126e-003,1.85550e+001,-7.21428e-001,1.85550e+001,5.33447e-002
1.23800e+000,9.52947e-003,1.85700e+001,6.95075e-001,1.85700e+001,-1.30258e-002,1.85700e+001,5.41663e-003,1.85700e+001,-7.18799e-001,1.85700e+001,5.33447e-002
1.23900e+000,8.68150e-003,1.85850e+001,6.97859e-001,1.85850e+001,-1.30325e-002,1.85850e+001,5.49416e-003,1.85850e+001,-7.16096e-001,1.85850e+001,5.33447e-002
1.24000e+000,6.83348e-003,1.86000e+001,7.01172e-001,1.86000e+001,-1.36052e-002,1.86000e+001,4.79993e-003,1.86000e+001,-7.12847e-001,1.86000e+001,5.33447e-002
1.24100e+000,4.38657e-003,1.86150e+001,7.01853e-001,1.86150e+001,-1.42512e-002,1.86150e+001,3.84595e-003,1.86150e+001,-7.12169e-001,1.86150e+001,5.33447e-002
1.24200e+000,1.67413e-003,1.86300e+001,7.00322e-001,1.86300e+001,-1.51577e-002,1.86300e+001,2.37308e-003,1.86300e+001,-7.13662e-001,1.86300e+001,5.33447e-002
1.24300e+000,-1.30889e-003,1.86450e+001,6.98481e-001,1.86450e+001,-1.57083e-002,1.86450e+001,1.35695e-003,1.86450e+001,-7.15455e-001,1.86450e+001,5.33447e-002
1.24400e+000,-4.68266e-003,1.86600e+001,6.95727e-001,1.86600e+001,-1.68032e-002,1.86600e+001,-1.21096e-004,1.86600e+001,-7.18110e-001,1.86600e+001,5.33447e-002
1.24500e+000,-7.91208e-003,1.86750e+001,6.92054e-001,1.86750e+001,-1.96499e-002,1.86750e+001,-8.83097e-004,1.86750e+001,-7.21577e-001,1.86750e+001,5.33447e-002
1.24600e+000,-9.89236e-003,1.86900e+001,6.89414e-001,1.86900e+001,-2.23595e-002,1.86900e+001,-2.81627e-003,1.86900e+001,-7.24016e-001,1.86900e+001,5.33447e-002
1.24700e+000,-9.84839e-003,1.87050e+001,6.86097e-001,1.87050e+001,-2.37211e-002,1.87050e+001,-7.83252e-003,1.87050e+001,-7.27080e-001,1.87050e+001,5.33447e-002
1.24800e+000,-8.17594e-003,1.87200e+001,6.83857e-001,1.87200e+001,-2.39684e-002,1.87200e+001,-1.30948e-002,1.87200e+001,-7.29103e-001,1.87200e+001,5.33447e-002
1.24900e+000,-5.45544e-003,1.87350e+001,6.81881e-001,1.87350e+001,-2.49026e-002,1.87350e+001,-1.98359e-002,1.87350e+001,-7.30766e-001,1.87350e+001,5.33447e-002
1.25000e+000,-2.37708e-003,1.87500e+001,6.81480e-001,1.87500e+001,-2.63164e-002,1.87500e+001,-2.46902e-002,1.87500e+001,-7.30943e-001,1.87500e+001,5.33447e-002
1.25100e+000,7.54314e-004,1.87650e+001,6.82059e-001,1.87650e+001,-2.84201e-002,1.87650e+001,-2.98599e-002,1.87650e+001,-7.30131e-001,1.87650e+001,5.33447e-002
1.25200e+000,3.96493e-003,1.87800e+001,6.84109e-001,1.87800e+001,-3.20915e-002,1.87800e+001,-3.73798e-002,1.87800e+001,-7.27711e-001,1.87800e+001,5.33447e-002
1.25300e+000,6.94862e-003,1.87950e+001,6.86208e-001,1.87950e+001,-3.51793e-002,1.87950e+001,-4.37548e-002,1.87950e+001,-7.25234e-001,1.87950e+001,5.33447e-002
1.25400e+000,8.96349e-003,1.88100e+001,6.89843e-001,1.88100e+001,-3.89777e-002,1.88100e+001,-5.37522e-002,1.88100e+001,-7.20907e-001,1.88100e+001,5.33447e-002
1.25500e+000,9.27300e-003,1.88250e+001,6.92847e-001,1.88250e+001,-4.20928e-002,1.88250e+001,-6.18497e-002,1.88250e+001,-7.17192e-001,1.88250e+001,5.33447e-002
1.25600e+000,8.08865e-003,1.88400e+001,6.95983e-001,1.88400e+001,-4.53453e-002,1.88400e+001,-7.01530e-002,1.88400e+001,-7.13183e-001,1.88400e+001,5.33447e-002
1.25700e+000,6.05734e-003,1.88550e+001,7.00076e-001,1.88550e+001,-5.03991e-002,1.88550e+001,-8.02161e-002,1.88550e+001,-7.07756e-001,1.88550e+001,5.17578e-002
1.25800e+000,3.54766e-003,1.88700e+001,7.02919e-001,1.88700e+001,-5.44535e-002,1.88700e+001,-8.57083e-002,1.88700e+001,-7.03984e-001,1.88700e+001,5.17578e-002
1.25900e+000,7.99969e-004,1.88850e+001,7.07439e-001,1.88850e+001,-6.31867e-002,1.88850e+001,-9.48421e-002,1.88850e+001,-6.97525e-001,1.88850e+001,5.17578e-002
1.26000e+000,-2.27167e-003,1.89000e+001,7.11484e-001,1.89000e+001,-7.07013e-002,1.89000e+001,-1.01331e-001,1.89000e+001,-6.91754e-001,1.89000e+001,5.17578e-002
1.26100e+000,-5.80523e-003,1.89150e+001,7.14915e-001,1.89150e+001,-8.04111e-002,1.89150e+001,-1.08377e-001,1.89150e+001,-6.86065e-001,1.89150e+001,5.17578e-002
1.26200e+000,-8.68418e-003,1.89300e+001,7.15187e-001,1.89300e+001,-9.45988e-002,1.89300e+001,-1.18046e-001,1.89300e+001,-6.82366e-001,1.89300e+001,5.17578e-002
1.26300e+000,-1.00300e-002,1.89450e+001,7.12061e-001,1.89450e+001,-1.05799e-001,1.89450e+001,-1.25634e-001,1.89450e+001,-6.82636e-001,1.89450e+001,5.17578e-002
1.26400e+000,-9.38143e-003,1.89600e+001,7.06187e-001,1.89600e+001,-1.19212e-001,1.89600e+001,-1.33915e-001,1.89600e+001,-6.84947e-001,1.89600e+001,5.10254e-002
1.26500e+000,-7.31756e-003,1.89750e+001,7.00648e-001,1.89750e+001,-1.29732e-001,1.89750e+001,-1.40572e-001,1.89750e+001,-6.87387e-001,1.89750e+001,5.10254e-002
1.26600e+000,-4.41141e-003,1.89900e+001,6.95522e-001,1.89900e+001,-1.44689e-001,1.89900e+001,-1.52063e-001,1.89900e+001,-6.87162e-001,1.89900e+001,5.10254e-002
1.26700e+000,-1.35756e-003,1.90050e+001,6.92558e-001,1.90050e+001,-1.60521e-001,1.90050e+001,-1.66168e-001,1.90050e+001,-6.83363e-001,1.90050e+001,5.10254e-002
1.26800e+000,1.79767e-003,1.90200e+001,6.83355e-001,1.90200e+001,-1.84262e-001,1.90200e+001,-1.90818e-001,1.90200e+001,-6.80189e-001,1.90200e+001,5.06592e-002
1.26900e+000,4.93980e-003,1.90350e+001,6.68469e-001,1.90350e+001,-2.07465e-001,1.90350e+001,-2.21010e-001,1.90350e+001,-6.79163e-001,1.90350e+001,4.96826e-002
1.27000e+000,7.61968e-003,1.90500e+001,6.63373e-001,1.90500e+001,-2.13611e-001,1.90500e+001,-2.36096e-001,1.90500e+001,-6.77175e-001,1.90500e+001,4.96826e-002
1.27100e+000,9.14577e-003,1.90650e+001,6.62729e-001,1.90650e+001,-2.18281e-001,1.90650e+001,-2.53721e-001,1.90650e+001,-6.69902e-001,1.90650e+001,4.96826e-002
1.27200e+000,8.84800e-003,1.90800e+001,6.58750e-001,1.90800e+001,-2.28120e-001,1.90800e+001,-2.71409e-001,1.90800e+001,-6.63587e-001,1.90800e+001,4.91943e-002
1.27300e+000,7.37362e-003,1.90950e+001,6.51204e-001,1.90950e+001,-2.36909e-001,1.90950e+001,-2.84367e-001,1.90950e+001,-6.62528e-001,1.90950e+001,4.90723e-002
1.27400e+000,5.17815e-003,1.91100e+001,6.37630e-001,1.91100e+001,-2.47103e-001,1.91100e+001,-2.91294e-001,1.91100e+001,-6.68966e-001,1.91100e+001,4.90723e-002
1.27500e+000,2.61677e-003,1.91250e+001,6.27945e-001,1.91250e+001,-2.56528e-001,1.91250e+001,-2.92150e-001,1.91250e+001,-6.74186e-001,1.91250e+001,4.90723e-002
1.27600e+000,-2.12833e-004,1.91400e+001,6.18501e-001,1.91400e+001,-2.71291e-001,1.91400e+001,-2.90654e-001,1.91400e+001,-6.77774e-001,1.91400e+001,4.90723e-002
1.27700e+000,-3.35061e-003,1.91550e+001,6.12740e-001,1.91550e+001,-2.82922e-001,1.91550e+001,-2.89028e-001,1.91550e+001,-6.78945e-001,1.91550e+001,4.90723e-002
1.27800e+000,-6.75291e-003,1.91700e+001,6.01658e-001,1.91700e+001,-2.95636e-001,1.91700e+001,-2.91292e-001,1.91700e+001,-6.82461e-001,1.91700e+001,4.63867e-002
1.27900e+000,-9.20418e-003,1.91850e+001,5.86967e-001,1.91850e+001,-3.11417e-001,1.91850e+001,-3.02708e-001,1.91850e+001,-6.83261e-001,1.91850e+001,4.63867e-002
1.28000e+000,-9.86853e-003,1.92000e+001,5.78418e-001,1.92000e+001,-3.18577e-001,1.92000e+001,-2.98449e-001,1.92000e+001,-6.89104e-001,1.92000e+001,4.63867e-002
1.28100e+000,-8.72145e-003,1.92150e+001,5.72143e-001,1.92150e+001,-3.29082e-001,1.92150e+001,-3.07330e-001,1.92150e+001,-6.85495e-001,1.92150e+001,4.63867e-002
1.28200e+000,-6.34235e-003,1.92300e+001,5.68019e-001,1.92300e+001,-3.39114e-001,1.92300e+001,-3.23723e-001,1.92300e+001,-6.76430e-001,1.92300e+001,4.63867e-002
1.28300e+000,-3.38451e-003,1.92450e+001,5.60622e-001,1.92450e+001,-3.60360e-001,1.92450e+001,-3.57555e-001,1.92450e+001,-6.54215e-001,1.92450e+001,4.49219e-002
1.28400e+000,-3.94781e-004,1.92600e+001,5.58501e-001,1.92600e+001,-3.78880e-001,1.92600e+001,-3.83662e-001,1.92600e+001,-6.30341e-001,1.92600e+001,4.49219e-002
1.28500e+000,2.72386e-003,1.92750e+001,5.59936e-001,1.92750e+001,-3.98827e-001,1.92750e+001,-4.03422e-001,1.92750e+001,-6.03870e-001,1.92750e+001,4.46777e-002
1.28600e+000,5.82605e-003,1.92900e+001,5.65825e-001,1.92900e+001,-4.19585e-001,1.92900e+001,-4.18067e-001,1.92900e+001,-5.73593e-001,1.92900e+001,4.45557e-002
1.28700e+000,8.16519e-003,1.93050e+001,5.71065e-001,1.93050e+001,-4.34451e-001,1.93050e+001,-4.24824e-001,1.93050e+001,-5.51959e-001,1.93050e+001,4.45557e-002
1.28800e+000,9.10784e-003,1.93200e+001,5.69748e-001,1.93200e+001,-4.60755e-001,1.93200e+001,-4.37714e-001,1.93200e+001,-5.21053e-001,1.93200e+001,4.51660e-002
1.28900e+000,8.33707e-003,1.93350e+001,5.67250e-001,1.93350e+001,-4.62165e-001,1.93350e+001,-4.42964e-001,1.93350e+001,-5.18085e-001,1.93350e+001,4.51660e-002
1.29000e+000,6.62467e-003,1.93500e+001,5.63090e-001,1.93500e+001,-4.65397e-001,1.93500e+001,-4.44878e-001,1.93500e+001,-5.18091e-001,1.93500e+001,4.51660e-002
1.29100e+000,4.33152e-003,1.93650e+001,5.56016e-001,1.93650e+001,-4.71378e-001,1.93650e+001,-4.43506e-001,1.93650e+001,-5.21490e-001,1.93650e+001,4.51660e-002
1.29200e+000,1.77081e-003,1.93800e+001,5.49276e-001,1.93800e+001,-4.76297e-001,1.93800e+001,-4.44854e-001,1.93800e+001,-5.23013e-001,1.93800e+001,4.51660e-002
1.29300e+000,-1.09068e-003,1.93950e+001,5.42856e-001,1.93950e+001,-4.81536e-001,1.93950e+001,-4.45857e-001,1.93950e+001,-5.24063e-001,1.93950e+001,4.51660e-002
1.29400e+000,-4.35904e-003,1.94100e+001,5.38790e-001,1.94100e+001,-4.84828e-001,1.94100e+001,-4.47389e-001,1.94100e+001,-5.23919e-001,1.94100e+001,4.51660e-002
1.29500e+000,-7.46996e-003,1.94250e+001,5.31783e-001,1.94250e+001,-4.89910e-001,1.94250e+001,-4.51672e-001,1.94250e+001,-5.22673e-001,1.94250e+001,4.51660e-002
1.29600e+000,-9.37841e-003,1.94400e+001,5.26190e-001,1.94400e+001,-4.93962e-001,1.94400e+001,-4.56278e-001,1.94400e+001,-5.20515e-001,1.94400e+001,4.51660e-002
1.29700e+000,-9.37740e-003,1.94550e+001,5.21610e-001,1.94550e+001,-4.97195e-001,1.94550e+001,-4.60520e-001,1.94550e+001,-5.18300e-001,1.94550e+001,4.51660e-002
1.29800e+000,-7.83655e-003,1.94700e+001,5.16674e-001,1.94700e+001,-5.00688e-001,1.94700e+001,-4.64870e-001,1.94700e+001,-5.15997e-001,1.94700e+001,4.51660e-002
1.29900e+000,-5.28154e-003,1.94850e+001,5.13742e-001,1.94850e+001,-5.02736e-001,1.94850e+001,-4.67295e-001,1.94850e+001,-5.14743e-001,1.94850e+001,4.51660e-002
1.30000e+000,-2.39017e-003,1.95000e+001,5.11406e-001,1.95000e+001,-5.04350e-001,1.95000e+001,-4.68676e-001,1.95000e+001,-5.14235e-001,1.95000e+001,4.51660e-002
1.30100e+000,5.60952e-004,1.95150e+001,5.10608e-001,1.95150e+001,-5.04915e-001,1.95150e+001,-4.68888e-001,1.95150e+001,-5.14280e-001,1.95150e+001,4.51660e-002
1.30200e+000,3.58492e-003,1.95300e+001,5.10577e-001,1.95300e+001,-5.05000e-001,1.95300e+001,-4.68746e-001,1.95300e+001,-5.14356e-001,1.95300e+001,4.51660e-002
1.30300e+000,6.41688e-003,1.95450e+001,5.10260e-001,1.95450e+001,-5.05395e-001,1.95450e+001,-4.68320e-001,1.95450e+001,-5.14671e-001,1.95450e+001,4.51660e-002
1.30400e+000,8.29813e-003,1.95600e+001,5.09935e-001,1.95600e+001,-5.05692e-001,1.95600e+001,-4.67934e-001,1.95600e+001,-5.15053e-001,1.95600e+001,4.51660e-002
1.30500e+000,8.59019e-003,1.95750e+001,5.09714e-001,1.95750e+001,-5.06011e-001,1.95750e+001,-4.67423e-001,1.95750e+001,-5.15423e-001,1.95750e+001,4.51660e-002
