# Label: Avanti Sensor 2: EMG 2->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 2: EMG 2->RMean->Subset [V]
1.870000e-001,-5.258726e-006
1.880000e-001,-4.587330e-006
1.890000e-001,-3.915933e-006
1.900000e-001,-3.244537e-006
1.910000e-001,-5.930122e-006
1.920000e-001,-6.601522e-006
1.930000e-001,-2.573137e-006
1.940000e-001,-6.601522e-006
1.950000e-001,-1.230345e-006
1.960000e-001,-1.566043e-006
1.970000e-001,-5.930122e-006
1.980000e-001,-8.280013e-006
1.990000e-001,-9.287107e-006
2.000000e-001,-2.237439e-006
2.010000e-001,-2.908839e-006
2.020000e-001,-1.901741e-006
2.030000e-001,-1.230345e-006
2.040000e-001,-5.589485e-007
2.050000e-001,-1.230345e-006
2.060000e-001,-2.232504e-007
2.070000e-001,1.124478e-007
2.080000e-001,-2.573137e-006
2.090000e-001,-3.915933e-006
2.100000e-001,-3.915933e-006
2.110000e-001,7.838440e-007
2.120000e-001,5.483625e-006
2.130000e-001,5.483625e-006
2.140000e-001,1.455244e-006
2.150000e-001,-1.230345e-006
2.160000e-001,-5.589485e-007
2.170000e-001,-1.566043e-006
2.180000e-001,7.838440e-007
2.190000e-001,-2.232504e-007
2.200000e-001,-1.566043e-006
2.210000e-001,3.469433e-006
2.220000e-001,2.798036e-006
2.230000e-001,4.140831e-006
2.240000e-001,7.838440e-007
2.250000e-001,-5.589485e-007
2.260000e-001,1.455244e-006
2.270000e-001,1.124478e-007
2.280000e-001,7.838440e-007
2.290000e-001,2.126640e-006
2.300000e-001,3.805133e-006
2.310000e-001,2.798036e-006
2.320000e-001,-2.232504e-007
2.330000e-001,5.483625e-006
2.340000e-001,2.462338e-006
2.350000e-001,1.455244e-006
2.360000e-001,1.455244e-006
2.370000e-001,2.462338e-006
2.380000e-001,1.124478e-007
2.390000e-001,1.455244e-006
2.400000e-001,-2.237439e-006
2.410000e-001,-1.230345e-006
2.420000e-001,-5.589485e-007
2.430000e-001,-1.901741e-006
2.440000e-001,-1.566043e-006
2.450000e-001,-1.901741e-006
2.460000e-001,7.838440e-007
2.470000e-001,-2.232504e-007
2.480000e-001,-1.230345e-006
2.490000e-001,-1.230345e-006
2.500000e-001,-4.251632e-006
2.510000e-001,-5.258726e-006
2.520000e-001,-8.280013e-006
2.530000e-001,-9.287107e-006
2.540000e-001,-1.398689e-005
2.550000e-001,-1.600108e-005
2.560000e-001,-1.465828e-005
2.570000e-001,-1.130130e-005
2.580000e-001,-1.465828e-005
2.590000e-001,-1.667247e-005
2.600000e-001,-1.331549e-005
2.610000e-001,-4.923028e-006
2.620000e-001,-2.573137e-006
2.630000e-001,5.147925e-006
2.640000e-001,7.833514e-006
2.650000e-001,8.169212e-006
2.660000e-001,9.512006e-006
2.670000e-001,1.186190e-005
2.680000e-001,1.119050e-005
2.690000e-001,1.085480e-005
2.700000e-001,9.512006e-006
2.710000e-001,8.169212e-006
2.720000e-001,1.219760e-005
2.730000e-001,1.286899e-005
2.740000e-001,1.622598e-005
2.750000e-001,1.488318e-005
2.760000e-001,1.354039e-005
2.770000e-001,1.085480e-005
2.780000e-001,1.152620e-005
2.790000e-001,1.085480e-005
2.800000e-001,1.286899e-005
2.810000e-001,1.018340e-005
2.820000e-001,9.512006e-006
2.830000e-001,6.826418e-006
2.840000e-001,8.169212e-006
2.850000e-001,3.133735e-006
2.860000e-001,8.169212e-006
2.870000e-001,5.147925e-006
2.880000e-001,8.840610e-006
2.890000e-001,3.469433e-006
2.900000e-001,1.455244e-006
2.910000e-001,3.805133e-006
2.920000e-001,2.798036e-006
2.930000e-001,-2.232504e-007
2.940000e-001,2.798036e-006
2.950000e-001,5.147925e-006
2.960000e-001,2.462338e-006
2.970000e-001,3.469433e-006
2.980000e-001,1.124478e-007
2.990000e-001,-2.908839e-006
3.000000e-001,-1.230345e-006
3.010000e-001,2.126640e-006
3.020000e-001,-5.589485e-007
3.030000e-001,-5.589485e-007
3.040000e-001,1.455244e-006
3.050000e-001,-1.566043e-006
3.060000e-001,-1.901741e-006
3.070000e-001,1.119546e-006
3.080000e-001,2.798036e-006
3.090000e-001,7.838440e-007
3.100000e-001,7.838440e-007
3.110000e-001,-1.230345e-006
3.120000e-001,-1.566043e-006
3.130000e-001,1.119546e-006
3.140000e-001,-5.589485e-007
3.150000e-001,-3.244537e-006
3.160000e-001,-5.258726e-006
3.170000e-001,-3.915933e-006
3.180000e-001,-2.908839e-006
3.190000e-001,-4.587330e-006
3.200000e-001,-5.258726e-006
3.210000e-001,-8.946466e-007
3.220000e-001,-1.230345e-006
3.230000e-001,-2.908839e-006
3.240000e-001,-3.580235e-006
3.250000e-001,7.838440e-007
3.260000e-001,2.462338e-006
3.270000e-001,-2.232504e-007
3.280000e-001,-1.901741e-006
3.290000e-001,-1.901741e-006
3.300000e-001,-1.901741e-006
3.310000e-001,1.124478e-007
3.320000e-001,1.455244e-006
3.330000e-001,-2.232504e-007
3.340000e-001,-5.589485e-007
3.350000e-001,-1.230345e-006
3.360000e-001,-2.232504e-007
3.370000e-001,-3.244537e-006
3.380000e-001,-5.258726e-006
3.390000e-001,-4.587330e-006
3.400000e-001,-1.901741e-006
3.410000e-001,-5.594424e-006
3.420000e-001,-3.915933e-006
3.430000e-001,-1.566043e-006
3.440000e-001,7.838440e-007
3.450000e-001,-1.230345e-006
3.460000e-001,-1.230345e-006
3.470000e-001,4.481459e-007
3.480000e-001,1.455244e-006
3.490000e-001,-3.244537e-006
3.500000e-001,-2.573137e-006
3.510000e-001,1.455244e-006
3.520000e-001,-1.230345e-006
3.530000e-001,1.124478e-007
3.540000e-001,-1.230345e-006
3.550000e-001,-1.230345e-006
3.560000e-001,-4.251632e-006
3.570000e-001,-1.901741e-006
3.580000e-001,-2.908839e-006
3.590000e-001,7.838440e-007
3.600000e-001,4.481459e-007
3.610000e-001,-3.244537e-006
3.620000e-001,-3.915933e-006
3.630000e-001,-1.230345e-006
3.640000e-001,-2.573137e-006
3.650000e-001,-2.232504e-007
3.660000e-001,-1.230345e-006
3.670000e-001,-1.230345e-006
3.680000e-001,-1.230345e-006
3.690000e-001,4.481459e-007
3.700000e-001,2.798036e-006
3.710000e-001,1.124478e-007
3.720000e-001,-1.230345e-006
3.730000e-001,-2.232504e-007
3.740000e-001,-4.587330e-006
3.750000e-001,-1.230345e-006
3.760000e-001,-2.573137e-006
3.770000e-001,-5.589485e-007
3.780000e-001,-2.232504e-007
3.790000e-001,-3.244537e-006
3.800000e-001,7.838440e-007
3.810000e-001,4.481459e-007
3.820000e-001,-1.566043e-006
3.830000e-001,4.481459e-007
3.840000e-001,1.124478e-007
3.850000e-001,1.124478e-007
3.860000e-001,-1.230345e-006
3.870000e-001,-1.230345e-006
3.880000e-001,-3.915933e-006
3.890000e-001,-2.232504e-007
3.900000e-001,-1.230345e-006
3.910000e-001,-1.566043e-006
3.920000e-001,-1.230345e-006
3.930000e-001,1.124478e-007
3.940000e-001,1.124478e-007
3.950000e-001,-2.232504e-007
3.960000e-001,-1.230345e-006
3.970000e-001,-2.573137e-006
3.980000e-001,-1.230345e-006
3.990000e-001,2.126640e-006
4.000000e-001,2.462338e-006
4.010000e-001,2.462338e-006
4.020000e-001,2.798036e-006
4.030000e-001,3.469433e-006
4.040000e-001,1.455244e-006
4.050000e-001,-1.901741e-006
4.060000e-001,-8.946466e-007
4.070000e-001,-1.566043e-006
4.080000e-001,3.805133e-006
4.090000e-001,4.812227e-006
4.100000e-001,6.826418e-006
4.110000e-001,3.805133e-006
