# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 21690 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Pitch 1 [degrees],X [s],Avanti Sensor 1: Roll 1 [degrees],X [s],Avanti Sensor 1: Yaw 1 [degrees]
6.07000e-001,-8.09033e-005,9.10500e+000,-6.73199e+001,9.10500e+000,2.89114e+001,9.10500e+000,-9.08297e+001
6.08000e-001,-7.25109e-005,9.12000e+000,-6.79345e+001,9.12000e+000,2.78480e+001,9.12000e+000,-8.98523e+001
6.09000e-001,-8.89601e-005,9.13500e+000,-6.85873e+001,9.13500e+000,2.69496e+001,9.13500e+000,-8.91333e+001
6.10000e-001,-7.08324e-005,9.15000e+000,-6.93432e+001,9.15000e+000,2.60015e+001,9.15000e+000,-8.83997e+001
6.11000e-001,-6.34470e-005,9.16500e+000,-7.02850e+001,9.16500e+000,2.46542e+001,9.16500e+000,-8.71771e+001
6.12000e-001,-4.56550e-005,9.18000e+000,-7.08907e+001,9.18000e+000,2.36528e+001,9.18000e+000,-8.60375e+001
6.13000e-001,-3.05486e-005,9.19500e+000,-7.15870e+001,9.19500e+000,2.24061e+001,9.19500e+000,-8.42611e+001
6.14000e-001,-3.96124e-005,9.21000e+000,-7.20883e+001,9.21000e+000,2.15693e+001,9.21000e+000,-8.27796e+001
6.15000e-001,-6.14328e-005,9.22500e+000,-7.27952e+001,9.22500e+000,2.06001e+001,9.22500e+000,-8.07190e+001
6.16000e-001,-4.06195e-005,9.24000e+000,-7.34104e+001,9.24000e+000,1.98301e+001,9.24000e+000,-7.91553e+001
6.17000e-001,-3.99481e-005,9.25500e+000,-7.40863e+001,9.25500e+000,1.90526e+001,9.25500e+000,-7.76329e+001
6.18000e-001,-5.06905e-005,9.27000e+000,-7.50177e+001,9.27000e+000,1.81377e+001,9.27000e+000,-7.56352e+001
6.19000e-001,-2.48417e-005,9.28500e+000,-7.57371e+001,9.28500e+000,1.74117e+001,9.28500e+000,-7.41298e+001
6.20000e-001,-1.94705e-005,9.30000e+000,-7.67222e+001,9.30000e+000,1.64050e+001,9.30000e+000,-7.20228e+001
6.21000e-001,-1.54421e-005,9.31500e+000,-7.74315e+001,9.31500e+000,1.56091e+001,9.31500e+000,-7.04014e+001
6.22000e-001,-3.05486e-005,9.33000e+000,-7.81561e+001,9.33000e+000,1.48341e+001,9.33000e+000,-6.87273e+001
6.23000e-001,-2.98772e-005,9.34500e+000,-7.91466e+001,9.34500e+000,1.38191e+001,9.34500e+000,-6.64549e+001
6.24000e-001,-4.90120e-005,9.36000e+000,-7.99669e+001,9.36000e+000,1.30575e+001,9.36000e+000,-6.46964e+001
6.25000e-001,-4.80049e-005,9.37500e+000,-8.12506e+001,9.37500e+000,1.21216e+001,9.37500e+000,-6.24285e+001
6.26000e-001,-2.18204e-005,9.39000e+000,-8.22423e+001,9.39000e+000,1.14951e+001,9.39000e+000,-6.12115e+001
6.27000e-001,-4.26337e-005,9.40500e+000,-8.32415e+001,9.40500e+000,1.09126e+001,9.40500e+000,-6.01387e+001
6.28000e-001,-6.78111e-005,9.42000e+000,-8.47048e+001,9.42000e+000,1.02119e+001,9.42000e+000,-5.86070e+001
6.29000e-001,-9.29885e-005,9.43500e+000,-8.57135e+001,9.43500e+000,9.64433e+000,9.43500e+000,-5.75572e+001
6.30000e-001,-7.01610e-005,9.45000e+000,-8.67167e+001,9.45000e+000,8.89379e+000,9.45000e+000,-5.65113e+001
6.31000e-001,-9.97024e-005,9.46500e+000,-8.71887e+001,9.46500e+000,8.46251e+000,9.46500e+000,-5.60606e+001
6.32000e-001,-8.76173e-005,9.48000e+000,-8.75793e+001,9.48000e+000,8.36483e+000,9.48000e+000,-5.57642e+001
6.33000e-001,-9.19814e-005,9.49500e+000,-8.77362e+001,9.49500e+000,8.49893e+000,9.49500e+000,-5.57797e+001
6.34000e-001,-6.41184e-005,9.51000e+000,-8.78630e+001,9.51000e+000,8.62163e+000,9.51000e+000,-5.59673e+001
6.35000e-001,-6.21042e-005,9.52500e+000,-8.79148e+001,9.52500e+000,8.76883e+000,9.52500e+000,-5.65223e+001
6.36000e-001,-4.93477e-005,9.54000e+000,-8.77113e+001,9.54000e+000,8.88566e+000,9.54000e+000,-5.69826e+001
6.37000e-001,-4.19623e-005,9.55500e+000,-8.74070e+001,9.55500e+000,9.01985e+000,9.55500e+000,-5.74846e+001
6.38000e-001,-3.65911e-005,9.57000e+000,-8.71304e+001,9.57000e+000,9.20004e+000,9.57000e+000,-5.78281e+001
6.39000e-001,-4.12909e-005,9.58500e+000,-8.68993e+001,9.58500e+000,9.37113e+000,9.58500e+000,-5.81816e+001
6.40000e-001,-5.13619e-005,9.60000e+000,-8.66733e+001,9.60000e+000,9.50081e+000,9.60000e+000,-5.87507e+001
6.41000e-001,-3.72625e-005,9.61500e+000,-8.65883e+001,9.61500e+000,9.55954e+000,9.61500e+000,-5.92540e+001
6.42000e-001,-5.06905e-005,9.63000e+000,-8.65562e+001,9.63000e+000,9.52465e+000,9.63000e+000,-5.99678e+001
6.43000e-001,-4.46479e-005,9.64500e+000,-8.65597e+001,9.64500e+000,9.43981e+000,9.64500e+000,-6.05252e+001
6.44000e-001,-6.44541e-005,9.66000e+000,-8.65536e+001,9.66000e+000,9.33957e+000,9.66000e+000,-6.13022e+001
6.45000e-001,-5.84115e-005,9.67500e+000,-8.65285e+001,9.67500e+000,9.27952e+000,9.67500e+000,-6.18754e+001
6.46000e-001,-5.97543e-005,9.69000e+000,-8.65157e+001,9.69000e+000,9.22688e+000,9.69000e+000,-6.23780e+001
6.47000e-001,-6.34470e-005,9.70500e+000,-8.65180e+001,9.70500e+000,9.13534e+000,9.70500e+000,-6.30590e+001
6.48000e-001,-6.68040e-005,9.72000e+000,-8.65557e+001,9.72000e+000,9.01105e+000,9.72000e+000,-6.35883e+001
6.49000e-001,-5.03548e-005,9.73500e+000,-8.66410e+001,9.73500e+000,8.77105e+000,9.73500e+000,-6.42706e+001
6.50000e-001,-1.84634e-005,9.75000e+000,-8.66854e+001,9.75000e+000,8.59040e+000,9.75000e+000,-6.47851e+001
6.51000e-001,-4.33051e-005,9.76500e+000,-8.67001e+001,9.76500e+000,8.40857e+000,9.76500e+000,-6.52803e+001
6.52000e-001,-6.47898e-005,9.78000e+000,-8.66548e+001,9.78000e+000,8.21633e+000,9.78000e+000,-6.58396e+001
6.53000e-001,-1.44350e-005,9.79500e+000,-8.65706e+001,9.79500e+000,8.16596e+000,9.79500e+000,-6.62255e+001
6.54000e-001,4.36408e-006,9.81000e+000,-8.64228e+001,9.81000e+000,8.21381e+000,9.81000e+000,-6.66859e+001
6.55000e-001,2.04776e-005,9.82500e+000,-8.62950e+001,9.82500e+000,8.31881e+000,9.82500e+000,-6.69414e+001
6.56000e-001,3.79339e-005,9.84000e+000,-8.61784e+001,9.84000e+000,8.44247e+000,9.84000e+000,-6.71940e+001
6.57000e-001,9.56741e-005,9.85500e+000,-8.60765e+001,9.85500e+000,8.53715e+000,9.85500e+000,-6.74670e+001
6.58000e-001,9.23171e-005,9.87000e+000,-8.60591e+001,9.87000e+000,8.51076e+000,9.87000e+000,-6.76485e+001
6.59000e-001,1.31258e-004,9.88500e+000,-8.61296e+001,9.88500e+000,8.41796e+000,9.88500e+000,-6.78260e+001
6.60000e-001,1.46700e-004,9.90000e+000,-8.62033e+001,9.90000e+000,8.38767e+000,9.90000e+000,-6.79183e+001
6.61000e-001,1.48714e-004,9.91500e+000,-8.62380e+001,9.91500e+000,8.58470e+000,9.91500e+000,-6.79532e+001
6.62000e-001,1.18502e-004,9.93000e+000,-8.62204e+001,9.93000e+000,8.87186e+000,9.93000e+000,-6.79924e+001
6.63000e-001,9.63455e-005,9.94500e+000,-8.62209e+001,9.94500e+000,9.20119e+000,9.94500e+000,-6.81730e+001
6.64000e-001,1.18837e-004,9.96000e+000,-8.61867e+001,9.96000e+000,9.69489e+000,9.96000e+000,-6.86490e+001
6.65000e-001,1.85641e-004,9.97500e+000,-8.61349e+001,9.97500e+000,1.00887e+001,9.97500e+000,-6.92225e+001
6.66000e-001,1.44686e-004,9.99000e+000,-8.60248e+001,9.99000e+000,1.07052e+001,9.99000e+000,-7.01978e+001
6.67000e-001,1.74899e-004,1.00050e+001,-8.58880e+001,1.00050e+001,1.12342e+001,1.00050e+001,-7.10164e+001
6.68000e-001,1.44350e-004,1.00200e+001,-8.56796e+001,1.00200e+001,1.19169e+001,1.00200e+001,-7.18578e+001
6.69000e-001,1.29580e-004,1.00350e+001,-8.53371e+001,1.00350e+001,1.32930e+001,1.00350e+001,-7.28263e+001
6.70000e-001,1.72885e-004,1.00500e+001,-8.50463e+001,1.00500e+001,1.46027e+001,1.00500e+001,-7.34994e+001
6.71000e-001,2.46738e-004,1.00650e+001,-8.45772e+001,1.00650e+001,1.64782e+001,1.00650e+001,-7.42612e+001
6.72000e-001,2.80308e-004,1.00800e+001,-8.41624e+001,1.00800e+001,1.78044e+001,1.00800e+001,-7.47373e+001
6.73000e-001,2.67552e-004,1.00950e+001,-8.36389e+001,1.00950e+001,1.95368e+001,1.00950e+001,-7.54453e+001
6.74000e-001,2.91722e-004,1.01100e+001,-8.33204e+001,1.01100e+001,2.08704e+001,1.01100e+001,-7.60828e+001
6.75000e-001,2.27939e-004,1.01250e+001,-8.30373e+001,1.01250e+001,2.23465e+001,1.01250e+001,-7.70708e+001
6.76000e-001,1.99741e-004,1.01400e+001,-8.26222e+001,1.01400e+001,2.40327e+001,1.01400e+001,-7.77678e+001
6.77000e-001,2.36332e-004,1.01550e+001,-8.20640e+001,1.01550e+001,2.51291e+001,1.01550e+001,-7.82963e+001
6.78000e-001,3.38048e-004,1.01700e+001,-8.14118e+001,1.01700e+001,2.68190e+001,1.01700e+001,-7.96988e+001
6.79000e-001,2.70237e-004,1.01850e+001,-8.11062e+001,1.01850e+001,2.77410e+001,1.01850e+001,-8.06345e+001
6.80000e-001,3.05486e-004,1.02000e+001,-8.07808e+001,1.02000e+001,2.87321e+001,1.02000e+001,-8.15876e+001
6.81000e-001,4.07538e-004,1.02150e+001,-8.05000e+001,1.02150e+001,3.01770e+001,1.02150e+001,-8.31306e+001
6.82000e-001,4.39765e-004,1.02300e+001,-8.04092e+001,1.02300e+001,3.12114e+001,1.02300e+001,-8.43626e+001
6.83000e-001,6.20706e-004,1.02450e+001,-8.03649e+001,1.02450e+001,3.24795e+001,1.02450e+001,-8.58869e+001
6.84000e-001,2.00916e-003,1.02600e+001,-8.03307e+001,1.02600e+001,3.33370e+001,1.02600e+001,-8.69468e+001
6.85000e-001,6.45716e-003,1.02750e+001,-8.02577e+001,1.02750e+001,3.43882e+001,1.02750e+001,-8.82340e+001
6.86000e-001,7.49245e-003,1.02900e+001,-8.01289e+001,1.02900e+001,3.52148e+001,1.02900e+001,-8.90880e+001
6.87000e-001,8.42167e-003,1.03050e+001,-7.99109e+001,1.03050e+001,3.61280e+001,1.03050e+001,-8.97681e+001
6.88000e-001,9.69195e-003,1.03200e+001,-7.95630e+001,1.03200e+001,3.73479e+001,1.03200e+001,-9.04349e+001
6.89000e-001,9.39889e-003,1.03350e+001,-7.93295e+001,1.03350e+001,3.81829e+001,1.03350e+001,-9.08904e+001
6.90000e-001,4.26841e-003,1.03500e+001,-7.90270e+001,1.03500e+001,3.92148e+001,1.03500e+001,-9.14029e+001
6.91000e-001,1.79196e-003,1.03650e+001,-7.87586e+001,1.03650e+001,3.99262e+001,1.03650e+001,-9.17386e+001
6.92000e-001,-6.84489e-004,1.03800e+001,-7.84955e+001,1.03800e+001,4.05085e+001,1.03800e+001,-9.20767e+001
6.93000e-001,-4.66957e-004,1.03950e+001,-7.82395e+001,1.03950e+001,4.12012e+001,1.03950e+001,-9.26119e+001
6.94000e-001,-6.85496e-004,1.04100e+001,-7.81085e+001,1.04100e+001,4.17468e+001,1.04100e+001,-9.30503e+001
6.95000e-001,-7.44579e-004,1.04250e+001,-7.79953e+001,1.04250e+001,4.24011e+001,1.04250e+001,-9.36670e+001
6.96000e-001,1.05107e-003,1.04400e+001,-7.79193e+001,1.04400e+001,4.28342e+001,1.04400e+001,-9.40663e+001
6.97000e-001,3.10085e-003,1.04550e+001,-7.77432e+001,1.04550e+001,4.32052e+001,1.04550e+001,-9.43364e+001
6.98000e-001,5.05058e-003,1.04700e+001,-7.74167e+001,1.04700e+001,4.36334e+001,1.04700e+001,-9.45583e+001
6.99000e-001,5.66424e-003,1.04850e+001,-7.72208e+001,1.04850e+001,4.38574e+001,1.04850e+001,-9.47882e+001
7.00000e-001,3.66281e-003,1.05000e+001,-7.70684e+001,1.05000e+001,4.41026e+001,1.05000e+001,-9.51323e+001
7.01000e-001,1.85003e-003,1.05150e+001,-7.69470e+001,1.05150e+001,4.42939e+001,1.05150e+001,-9.52758e+001
7.02000e-001,-5.12612e-004,1.05300e+001,-7.66555e+001,1.05300e+001,4.44506e+001,1.05300e+001,-9.53275e+001
7.03000e-001,-7.18831e-003,1.05450e+001,-7.64370e+001,1.05450e+001,4.44150e+001,1.05450e+001,-9.53184e+001
7.04000e-001,-1.09814e-002,1.05600e+001,-7.62778e+001,1.05600e+001,4.42680e+001,1.05600e+001,-9.53378e+001
7.05000e-001,-1.09864e-002,1.05750e+001,-7.61937e+001,1.05750e+001,4.40175e+001,1.05750e+001,-9.53851e+001
7.06000e-001,-1.07689e-002,1.05900e+001,-7.61945e+001,1.05900e+001,4.38953e+001,1.05900e+001,-9.54293e+001
7.07000e-001,-9.76916e-003,1.06050e+001,-7.62618e+001,1.06050e+001,4.37226e+001,1.06050e+001,-9.55443e+001
7.08000e-001,-8.88090e-003,1.06200e+001,-7.63220e+001,1.06200e+001,4.35698e+001,1.06200e+001,-9.56577e+001
7.09000e-001,-1.08427e-002,1.06350e+001,-7.63713e+001,1.06350e+001,4.34100e+001,1.06350e+001,-9.57836e+001
7.10000e-001,-1.02751e-002,1.06500e+001,-7.64599e+001,1.06500e+001,4.32196e+001,1.06500e+001,-9.59866e+001
7.11000e-001,-7.32628e-003,1.06650e+001,-7.65186e+001,1.06650e+001,4.31281e+001,1.06650e+001,-9.60655e+001
7.12000e-001,-5.77804e-003,1.06800e+001,-7.65874e+001,1.06800e+001,4.29958e+001,1.06800e+001,-9.61792e+001
7.13000e-001,-5.73877e-003,1.06950e+001,-7.66990e+001,1.06950e+001,4.29414e+001,1.06950e+001,-9.63609e+001
7.14000e-001,-5.79617e-003,1.07100e+001,-7.68752e+001,1.07100e+001,4.28914e+001,1.07100e+001,-9.66022e+001
7.15000e-001,-6.29871e-003,1.07250e+001,-7.69361e+001,1.07250e+001,4.28421e+001,1.07250e+001,-9.66779e+001
7.16000e-001,-5.39635e-003,1.07400e+001,-7.69394e+001,1.07400e+001,4.27478e+001,1.07400e+001,-9.66758e+001
7.17000e-001,-3.75311e-003,1.07550e+001,-7.68916e+001,1.07550e+001,4.25492e+001,1.07550e+001,-9.65767e+001
7.18000e-001,-5.62564e-003,1.07700e+001,-7.68824e+001,1.07700e+001,4.23691e+001,1.07700e+001,-9.64886e+001
7.19000e-001,-9.93735e-003,1.07850e+001,-7.69627e+001,1.07850e+001,4.21359e+001,1.07850e+001,-9.64135e+001
7.20000e-001,-9.77755e-003,1.08000e+001,-7.70869e+001,1.08000e+001,4.20119e+001,1.08000e+001,-9.63912e+001
7.21000e-001,-9.55398e-003,1.08150e+001,-7.72296e+001,1.08150e+001,4.18821e+001,1.08150e+001,-9.63869e+001
7.22000e-001,-9.41936e-003,1.08300e+001,-7.74001e+001,1.08300e+001,4.16853e+001,1.08300e+001,-9.63265e+001
7.23000e-001,-9.26091e-003,1.08450e+001,-7.74876e+001,1.08450e+001,4.15266e+001,1.08450e+001,-9.62547e+001
7.24000e-001,-9.10582e-003,1.08600e+001,-7.75865e+001,1.08600e+001,4.13661e+001,1.08600e+001,-9.61488e+001
7.25000e-001,-7.89697e-003,1.08750e+001,-7.76251e+001,1.08750e+001,4.13070e+001,1.08750e+001,-9.60300e+001
7.26000e-001,-3.34456e-003,1.08900e+001,-7.76537e+001,1.08900e+001,4.12701e+001,1.08900e+001,-9.58882e+001
7.27000e-001,3.55505e-004,1.09050e+001,-7.77017e+001,1.09050e+001,4.12092e+001,1.09050e+001,-9.57543e+001
7.28000e-001,4.79344e-003,1.09200e+001,-7.77243e+001,1.09200e+001,4.11620e+001,1.09200e+001,-9.56187e+001
7.29000e-001,6.52430e-003,1.09350e+001,-7.76956e+001,1.09350e+001,4.10531e+001,1.09350e+001,-9.53692e+001
7.30000e-001,7.48775e-003,1.09500e+001,-7.76236e+001,1.09500e+001,4.09560e+001,1.09500e+001,-9.51384e+001
7.31000e-001,6.93520e-003,1.09650e+001,-7.74905e+001,1.09650e+001,4.08610e+001,1.09650e+001,-9.47467e+001
7.32000e-001,6.55854e-003,1.09800e+001,-7.73600e+001,1.09800e+001,4.07900e+001,1.09800e+001,-9.44066e+001
7.33000e-001,7.31856e-003,1.09950e+001,-7.72142e+001,1.09950e+001,4.07204e+001,1.09950e+001,-9.40454e+001
7.34000e-001,7.91946e-003,1.10100e+001,-7.69883e+001,1.10100e+001,4.05884e+001,1.10100e+001,-9.35409e+001
7.35000e-001,8.15714e-003,1.10250e+001,-7.67927e+001,1.10250e+001,4.04973e+001,1.10250e+001,-9.31172e+001
7.36000e-001,8.25214e-003,1.10400e+001,-7.64810e+001,1.10400e+001,4.03549e+001,1.10400e+001,-9.24952e+001
7.37000e-001,9.97729e-003,1.10550e+001,-7.62286e+001,1.10550e+001,4.02201e+001,1.10550e+001,-9.20360e+001
7.38000e-001,9.37438e-003,1.10700e+001,-7.60071e+001,1.10700e+001,4.00459e+001,1.10700e+001,-9.16010e+001
7.39000e-001,6.13791e-003,1.10850e+001,-7.57654e+001,1.10850e+001,3.97309e+001,1.10850e+001,-9.11032e+001
7.40000e-001,3.49764e-003,1.11000e+001,-7.56233e+001,1.11000e+001,3.94586e+001,1.11000e+001,-9.07757e+001
7.41000e-001,6.63172e-003,1.11150e+001,-7.54449e+001,1.11150e+001,3.90358e+001,1.11150e+001,-9.02953e+001
7.42000e-001,7.60928e-003,1.11300e+001,-7.52563e+001,1.11300e+001,3.86712e+001,1.11300e+001,-8.97717e+001
7.43000e-001,8.44584e-003,1.11450e+001,-7.48042e+001,1.11450e+001,3.81477e+001,1.11450e+001,-8.88195e+001
7.44000e-001,1.04097e-002,1.11600e+001,-7.42569e+001,1.11600e+001,3.76872e+001,1.11600e+001,-8.78872e+001
7.45000e-001,9.66577e-003,1.11750e+001,-7.37465e+001,1.11750e+001,3.72675e+001,1.11750e+001,-8.69811e+001
7.46000e-001,1.02264e-002,1.11900e+001,-7.33317e+001,1.11900e+001,3.66233e+001,1.11900e+001,-8.60441e+001
7.47000e-001,1.01539e-002,1.12050e+001,-7.30902e+001,1.12050e+001,3.61377e+001,1.12050e+001,-8.54518e+001
7.48000e-001,9.95111e-003,1.12200e+001,-7.28024e+001,1.12200e+001,3.53827e+001,1.12200e+001,-8.46735e+001
7.49000e-001,8.92992e-003,1.12350e+001,-7.26933e+001,1.12350e+001,3.46657e+001,1.12350e+001,-8.40733e+001
7.50000e-001,8.10846e-003,1.12500e+001,-7.26897e+001,1.12500e+001,3.37582e+001,1.12500e+001,-8.35161e+001
7.51000e-001,7.36724e-003,1.12650e+001,-7.27877e+001,1.12650e+001,3.21625e+001,1.12650e+001,-8.26721e+001
7.52000e-001,5.46450e-003,1.12800e+001,-7.30985e+001,1.12800e+001,3.07675e+001,1.12800e+001,-8.20536e+001
7.53000e-001,4.40269e-003,1.12950e+001,-7.37466e+001,1.12950e+001,2.89925e+001,1.12950e+001,-8.13279e+001
7.54000e-001,2.99007e-003,1.13100e+001,-7.44171e+001,1.13100e+001,2.76670e+001,1.13100e+001,-8.08554e+001
7.55000e-001,1.43713e-003,1.13250e+001,-7.51077e+001,1.13250e+001,2.64405e+001,1.13250e+001,-8.03323e+001
7.56000e-001,-9.19478e-004,1.13400e+001,-7.59381e+001,1.13400e+001,2.49444e+001,1.13400e+001,-7.95718e+001
7.57000e-001,-3.04076e-003,1.13550e+001,-7.65319e+001,1.13550e+001,2.38202e+001,1.13550e+001,-7.89319e+001
7.58000e-001,-4.09216e-003,1.13700e+001,-7.73323e+001,1.13700e+001,2.23254e+001,1.13700e+001,-7.78587e+001
7.59000e-001,-6.77742e-003,1.13850e+001,-7.79788e+001,1.13850e+001,2.12349e+001,1.13850e+001,-7.69220e+001
7.60000e-001,-9.09776e-003,1.14000e+001,-7.89644e+001,1.14000e+001,1.98167e+001,1.14000e+001,-7.56227e+001
7.61000e-001,-9.96051e-003,1.14150e+001,-7.97135e+001,1.14150e+001,1.86268e+001,1.14150e+001,-7.47475e+001
7.62000e-001,-1.02717e-002,1.14300e+001,-8.04684e+001,1.14300e+001,1.74652e+001,1.14300e+001,-7.40672e+001
7.63000e-001,-8.83827e-003,1.14450e+001,-8.15867e+001,1.14450e+001,1.60733e+001,1.14450e+001,-7.33737e+001
7.64000e-001,-7.31722e-003,1.14600e+001,-8.24530e+001,1.14600e+001,1.52589e+001,1.14600e+001,-7.25503e+001
7.65000e-001,-6.80964e-003,1.14750e+001,-8.36442e+001,1.14750e+001,1.43402e+001,1.14750e+001,-7.12747e+001
7.66000e-001,-6.59480e-003,1.14900e+001,-8.44372e+001,1.14900e+001,1.37452e+001,1.14900e+001,-7.03550e+001
7.67000e-001,-7.20107e-003,1.15050e+001,-8.51668e+001,1.15050e+001,1.31722e+001,1.15050e+001,-6.93833e+001
7.68000e-001,-6.66496e-003,1.15200e+001,-8.61009e+001,1.15200e+001,1.23091e+001,1.15200e+001,-6.80137e+001
7.69000e-001,-6.06305e-003,1.15350e+001,-8.66670e+001,1.15350e+001,1.17817e+001,1.15350e+001,-6.68930e+001
7.70000e-001,-6.21143e-003,1.15500e+001,-8.71600e+001,1.15500e+001,1.13554e+001,1.15500e+001,-6.52611e+001
7.71000e-001,-5.90695e-003,1.15650e+001,-8.75844e+001,1.15650e+001,1.12367e+001,1.15650e+001,-6.40149e+001
7.72000e-001,-4.65782e-003,1.15800e+001,-8.81464e+001,1.15800e+001,1.11680e+001,1.15800e+001,-6.22384e+001
7.73000e-001,-3.08608e-003,1.15950e+001,-8.84591e+001,1.15950e+001,1.12756e+001,1.15950e+001,-6.08970e+001
7.74000e-001,-2.35023e-003,1.16100e+001,-8.87384e+001,1.16100e+001,1.14725e+001,1.16100e+001,-5.97108e+001
7.75000e-001,-1.54455e-003,1.16250e+001,-8.90680e+001,1.16250e+001,1.16325e+001,1.16250e+001,-5.84352e+001
7.76000e-001,-1.16051e-003,1.16400e+001,-8.92779e+001,1.16400e+001,1.16455e+001,1.16400e+001,-5.77564e+001
7.77000e-001,-1.33877e-003,1.16550e+001,-8.95195e+001,1.16550e+001,1.16635e+001,1.16550e+001,-5.71918e+001
7.78000e-001,-8.22797e-004,1.16700e+001,-8.96013e+001,1.16700e+001,1.18087e+001,1.16700e+001,-5.69413e+001
7.79000e-001,-1.41027e-003,1.16850e+001,-8.96688e+001,1.16850e+001,1.19499e+001,1.16850e+001,-5.68464e+001
7.80000e-001,-2.50163e-003,1.17000e+001,-8.97980e+001,1.17000e+001,1.20565e+001,1.17000e+001,-5.68829e+001
7.81000e-001,-2.39051e-003,1.17150e+001,-8.98642e+001,1.17150e+001,1.20805e+001,1.17150e+001,-5.67869e+001
7.82000e-001,-2.44355e-003,1.17300e+001,-8.99360e+001,1.17300e+001,1.19552e+001,1.17300e+001,-5.65951e+001
7.83000e-001,-2.98604e-003,1.17450e+001,-8.99432e+001,1.17450e+001,1.18139e+001,1.17450e+001,-5.64347e+001
7.84000e-001,-2.37876e-003,1.17600e+001,-8.99334e+001,1.17600e+001,1.16737e+001,1.17600e+001,-5.61835e+001
7.85000e-001,-1.89905e-003,1.17750e+001,-8.98951e+001,1.17750e+001,1.16129e+001,1.17750e+001,-5.60003e+001
7.86000e-001,-1.83056e-003,1.17900e+001,-8.98299e+001,1.17900e+001,1.15893e+001,1.17900e+001,-5.58253e+001
7.87000e-001,-1.60800e-003,1.18050e+001,-8.97428e+001,1.18050e+001,1.14821e+001,1.18050e+001,-5.57115e+001
7.88000e-001,-7.68414e-004,1.18200e+001,-8.96931e+001,1.18200e+001,1.13676e+001,1.18200e+001,-5.56746e+001
7.89000e-001,1.07759e-004,1.18350e+001,-8.95942e+001,1.18350e+001,1.12817e+001,1.18350e+001,-5.56462e+001
7.90000e-001,8.60060e-004,1.18500e+001,-8.95147e+001,1.18500e+001,1.11868e+001,1.18500e+001,-5.56357e+001
7.91000e-001,1.83929e-003,1.18650e+001,-8.94681e+001,1.18650e+001,1.10494e+001,1.18650e+001,-5.56412e+001
7.92000e-001,2.85310e-003,1.18800e+001,-8.94261e+001,1.18800e+001,1.08201e+001,1.18800e+001,-5.56512e+001
7.93000e-001,3.43386e-003,1.18950e+001,-8.93891e+001,1.18950e+001,1.06616e+001,1.18950e+001,-5.55920e+001
7.94000e-001,3.92801e-003,1.19100e+001,-8.93059e+001,1.19100e+001,1.05082e+001,1.19100e+001,-5.54148e+001
7.95000e-001,4.31205e-003,1.19250e+001,-8.92440e+001,1.19250e+001,1.03911e+001,1.19250e+001,-5.52953e+001
7.96000e-001,4.98882e-003,1.19400e+001,-8.91781e+001,1.19400e+001,1.02516e+001,1.19400e+001,-5.52847e+001
7.97000e-001,5.49572e-003,1.19550e+001,-8.91112e+001,1.19550e+001,1.00970e+001,1.19550e+001,-5.52806e+001
7.98000e-001,6.00095e-003,1.19700e+001,-8.90579e+001,1.19700e+001,1.00258e+001,1.19700e+001,-5.52275e+001
7.99000e-001,6.20740e-003,1.19850e+001,-8.88996e+001,1.19850e+001,1.00567e+001,1.19850e+001,-5.48798e+001
8.00000e-001,6.34000e-003,1.20000e+001,-8.86627e+001,1.20000e+001,1.01639e+001,1.20000e+001,-5.44451e+001
8.01000e-001,6.35578e-003,1.20150e+001,-8.82660e+001,1.20150e+001,1.04188e+001,1.20150e+001,-5.37489e+001
8.02000e-001,6.28461e-003,1.20300e+001,-8.80143e+001,1.20300e+001,1.05834e+001,1.20300e+001,-5.33181e+001
8.03000e-001,6.21210e-003,1.20450e+001,-8.78337e+001,1.20450e+001,1.06215e+001,1.20450e+001,-5.31082e+001
